"","C03-C","C03-R","C03-S","A33-C","A33-R","A33-S"
"PRMT2",6361.56371930723,6835.23271670544,6585.52436709364,4990.14819978542,6021.51265609079,5812.84398705723
"AKIRIN2",2955.5371058227,2871.86139338421,3059.42556020509,2628.5515068415,2654.91967802513,2415.36371915366
"PMVK",1193.1569647374,1199.56350382097,1174.99677312224,1030.63626365457,928.957978792092,1068.19434552524
"URB1-AS1",53.546556466264,48.9617756661622,63.183788743366,41.9500421839049,26.3908516702299,29.0382928880647
"BRAF",2574.89093268208,2721.59939220185,2791.17157992624,2140.40556142879,2494.8151778924,2270.17225471334
"NPHP4",457.473841113951,586.697139447979,654.007637869929,676.921135240284,715.19208026323,765.366433978276
"TEX46",2.32811115070713,10.9741910975881,6.65092513088063,0,0,2.0741637777189
"MTFR2",29.1013893838391,34.6109103847009,29.9291630889628,52.4375527298812,41.3456676166935,67.4103227758644
"GLIS1",30.2654449591927,34.6109103847009,39.9055507852838,17.1613808934157,18.4735961691609,20.741637777189
"ACOX3",542.449898114761,546.177049241499,608.559649475578,466.217514271125,501.426181734368,395.128199655451
"CARMIL3",2246.62726043238,5135.92143367122,4676.7088545309,2638.08560733784,2818.54295838055,2952.57213758286
"SRBD1",476.098730319608,460.071857552731,493.27694720698,611.135841815524,566.523615854268,546.542155428931
"VSIR",5.82027787676782,5.06501127580989,6.65092513088063,7.62728039707362,14.0751208907893,32.149538554643
"ZNF454-DT",9.31244460282851,4.22084272984157,16.6273128272016,3.81364019853681,1.75939011134866,0
"MAN1B1",2927.59977201421,3993.7613909761,4018.26726657371,2982.26663525579,3006.79770029486,2885.161814807
"EPHA8",352.70883933213,589.229645085883,533.182497992264,264.094583748674,365.073448104847,415.86983743264
"PDZD9",51.2184453155568,28.7017305629227,36.5800882198435,19.0682009926841,25.5111566145556,14.5191464440323
"C18orf54",713.566067691735,471.890217196288,421.225258289107,820.886052735049,760.056528102621,616.026641982515
"MED17",280.537393660209,314.874867646181,289.315243193307,348.948078166118,430.170882224747,346.385350879057
"ADARB2",600.652676882439,105.521068246039,156.296740575695,30.5091215882945,47.5035330064138,149.339791995761
"MRPL51",1118.65740791478,928.585400565146,972.143556630386,1268.03536601349,1167.35533887984,1179.1621076332
"QRSL1",677.480344855774,671.11399404481,699.45562626428,788.470111047486,778.530124271782,864.926295308783
"PRPF4",1642.48241682388,1522.03588838087,1498.67512949177,1424.3946141535,1288.75325656289,1239.31285718705
"PICK1",642.558677595167,1175.92678453386,1147.28458507691,643.551783503087,665.049462089793,824.480101643265
"AGAP4",531.973397936579,705.724904429511,758.205464920392,823.746282883951,892.890481509444,807.886791421513
"FBXO36",260.748448879198,220.32799049773,195.093803839165,245.02638275599,309.652659597364,362.978661100808
"LUC7L2",1527.24091486388,1616.58276552932,1601.76446902042,1982.13949318951,1886.06619936576,1701.85137961836
"PIGM",1372.42152334185,1526.25673111071,1612.84934423855,1316.65927854483,1297.55020711964,1185.38459896635
"SNX32",621.605677238803,1468.85326998487,1375.63301457048,677.874545289918,862.980849616517,799.590136310638
"ECHS1",1285.11735519033,1124.43250322979,1221.55324903841,1409.14005335935,1350.3319104601,1554.58575140032
"CD2AP",476.098730319608,434.746801173682,400.163995374651,575.859669979058,473.275939952789,596.322086094185
"AKAP9",9936.37839121802,10724.3172079815,10198.0852006836,8705.58716320991,9413.616790771,8919.94132608015
"NAA50",2970.6698283023,2327.37268123464,2481.90356134029,3340.74881391825,2966.33172773384,3070.79947291284
"LHFPL3",495.887675100618,281.952294353417,394.621557765584,36.2295818860997,53.6613983961341,265.49296354802
"CYTH1",3004.42743998755,3459.40270137815,3284.44852713322,2450.2638275599,3107.96263169741,2463.0694860412
"PGK1",8533.69142291698,7296.14874280414,7535.49817328775,5918.76958812913,5934.42284557903,7434.84006123341
"TXNDC9",434.192729606879,353.706620760724,328.112306456778,435.708392682831,475.915025119812,502.984716096834
"PFN1P2",68.6792789458603,80.1960118669899,59.8583261779257,100.108055211591,120.518222627383,89.1890424419129
"PRC1",33.7576116852534,45.585101482289,26.6037005235225,79.1330341196388,62.4583489528774,44.5945212209564
"EID3",2.32811115070713,6.75334836774651,13.3018502617613,43.8568622831733,31.6690220042759,4.14832755543781
"EPC1",2294.35353902187,2065.68043198447,1909.92400008455,1668.46758685985,1764.6682816827,1854.3024172807
"EPHA4",2989.29471750795,2426.9845696589,2142.70637966538,3442.76368922911,2978.64745851328,2959.83171080488
"HLA-DPB2",47.7262785894961,32.9225732927643,39.9055507852838,5.72046029780522,10.556340668092,33.1866204435025
"TRIM62",669.331955828299,816.31098395136,866.837242058109,612.089251865158,643.057085697935,657.509917536893
"SLC39A11",306.146616317987,348.641609484914,338.088694153099,492.912995660883,424.892711890701,357.793251656511
"TUBA4A",129.210168864246,97.9235513323245,62.0753012215526,202.122930522451,124.916697905755,133.783563662869
"CEP89",2247.79131600773,2063.14792634656,1954.26350095709,1709.46421899413,1864.0738229739,1775.48419372738
"BSDC1",4218.53740508132,4188.76432509478,4316.45040994153,3587.68201677351,3908.48513236105,3631.8607747858
"POSTN",25.6092226577784,58.2476296718137,25.4952130017091,13.3477406948788,13.1954258351149,23.8528834437674
"ZNF137P",123.389890987478,156.171181004138,160.730690662949,196.402470224646,218.164373807234,179.415166772685
"DNAH9",71.0073900965674,43.052595844384,35.47160069803,48.6239125313443,84.4507253447356,154.525201440058
"TSR1",1276.96896616286,1216.44687474034,1208.25139877665,1663.70053661168,1502.51915509175,1298.42652485203
"ANKRD20A4P",24.4451670824248,20.2600451032395,25.4952130017091,39.0898120350023,36.0674972826475,49.7799306652537
"LRRC43",10.4765001781821,28.7017305629227,9.97638769632095,20.9750210919525,51.0223132291111,44.5945212209564
"SRGAP2",6448.86788745874,7432.05987870504,7492.26715993703,5815.80130276864,6654.8930961763,5409.4191322909
"KBTBD11-OT1",2.32811115070713,5.06501127580989,6.65092513088063,13.3477406948788,19.3532912248352,10.3708188885945
"MDM4",2883.36566015078,2864.26387647049,2929.73252015292,3744.99467496315,3632.26088487931,2971.23961158233
"IER5L",252.600059851723,329.225732927643,426.767695898174,165.893348636351,255.99126120123,273.789618658895
"ANTXR2",363.185339510312,257.471406520336,254.952130017091,488.145945412712,283.261807927134,482.243078319645
"ABCD3",2392.13420735157,1741.51971033263,1628.36816954394,2376.85125373807,2418.28170804873,2448.55033959717
"VSTM2B-DT",32.5935561098998,76.8193376831166,74.2686639615004,19.0682009926841,41.3456676166935,34.2237023323619
"TPCN2",144.342891343842,164.612866463821,184.008928621031,187.821779777938,228.720714475326,245.78840765969
"PPP2R3B",1090.72007410629,1431.70985396226,1304.68981317442,1610.30957383217,1538.5866523744,1500.65749317963
"TAGLN",271.22494905738,438.967643903523,407.923408027345,292.6968852377,274.464857370391,260.307554103723
"ACP1",2793.73338084855,2604.25996431225,2485.22902390573,3201.55094667165,2890.67795294585,3070.79947291284
"HLA-DOB",6.98433345212139,24.4808878330811,11.0848752181344,6.67387034743942,2.63908516702299,3.11124566657836
"PIR",287.52172711233,145.19698990655,133.018502617613,298.417345535505,268.30699198067,288.308765102928
"UTP25",960.34584966669,979.235513323245,985.445406892147,860.929274819685,855.063594115448,746.698959978806
"CEP20",897.486848597598,767.349208285198,900.091867712512,1145.04546961068,964.145781019065,1003.89526841595
"ZBTB4",3237.23855505826,2898.87478685519,3159.1894371683,2420.70811602124,2661.07754341485,2831.2335565863
"CAMK2N2",587.84806555355,628.905566746394,972.143556630386,178.287679281596,199.690777638073,591.136676649888
"ATP6V1G1",2666.85132313502,2151.78562367323,2362.18690898444,2980.35981515652,2720.8968072007,2830.19647469745
"MON1A",632.082177416985,672.802331136747,656.224612913556,557.744879036009,492.629231177625,575.580448316996
"TTLL1",690.284956184664,758.063354279546,792.568578096609,550.117598638935,655.372816477376,635.731197870844
"RRN3P1",873.041681515173,1082.22407593138,1035.32734537375,1173.6477710997,1271.15935544941,1163.60587930031
"JPX",87.3041681515173,135.911135900899,127.476065008545,165.893348636351,169.781145745146,158.673528995496
"KCNH5",116.405557535356,160.39202373398,178.466491011964,89.6205446656151,77.413164899341,133.783563662869
"CDPF1P1",33.7576116852534,23.6367192871128,23.2782379580822,49.5773225809785,49.2629231177625,40.4461936655186
"LAMC2",66.3511677951532,65.0009780395602,72.0516889178735,43.8568622831733,51.9020082847854,25.9270472214863
"LYZ",20.9530003563642,0.844168545968314,2.21697504362688,0,1.75939011134866,0
"MRM2",2.32811115070713,2.53250563790494,1.10848752181344,6.67387034743942,12.3157307794406,7.25957322201617
"PARTICL",214.186225865056,168.833709193663,197.310778882792,285.069604840627,269.186687036345,215.713032882766
"PSPN",330.591783400412,301.368170910688,311.484993629576,280.302554592456,210.247118306165,241.640080104252
"TMEM102",26.773278233132,47.2734385742256,41.0140383070972,16.2079708437814,26.3908516702299,16.5933102217512
"CHI3L1",9.31244460282851,31.2342362008276,15.5188253053881,7.62728039707362,3.51878022269732,8.29665511087562
"METTL13",1011.56429498225,888.909478904635,1040.86978298282,805.631491940901,824.274267166847,838.999248087297
"MORN1",235.13922622142,221.172159043698,242.758767277143,269.815044046479,277.983637593088,372.312398100543
"MTND2P5",3.49216672606069,6.75334836774651,16.6273128272016,1.90682009926841,2.63908516702299,0
"RAB4A",1335.17174493054,1126.12084032173,1280.30308769452,1596.00842308766,1444.45928141725,1418.72802395973
"DUSP19",232.811115070713,232.146350141286,193.985316317352,128.710356700617,194.412607304027,156.599365217777
"NT5C2",1147.75879729861,1242.61609966536,1238.18056186561,1309.03199814776,1561.45872382193,1438.43257984806
"CD27-AS1",132.702335590306,121.560270619437,149.645815444814,76.2728039707362,71.2552995096207,122.375662885415
"CERS2",633.246232992339,461.760194644668,482.192071988846,614.949482014061,680.883973091931,701.06735686899
"HABP4",935.900682584265,1039.171480087,973.252044152199,805.631491940901,891.131091398096,778.848498533449
"MAP6",5763.2391535755,6940.75378495148,7347.05529457947,4175.93601739781,4773.22537208891,6555.3946194806
"TAS2R64P",4.65622230141426,16.8833709193663,6.65092513088063,20.9750210919525,29.9096318929272,21.7787196660485
"FUNDC2",1439.93674671236,1222.35605456212,1306.90678821804,1798.13135361011,1497.24098475771,1499.62041129077
"PPP3CB-AS1",15.1327224795963,13.506696735493,11.0848752181344,23.8352512408551,36.0674972826475,22.815801554908
"BOLA2B",11.6405557535356,9.28585400565146,65.4007637869929,10.4875105459762,6.15786538972031,10.3708188885945
"TET1",1487.66302530185,1079.69157029347,1076.34138368085,1731.39265013571,1384.64001763139,1513.10247584594
"ATN1",14328.360077027,17042.0746060083,17741.3427866241,13983.6651979849,13541.145991995,14181.0577482642
"TMEM223",195.561336659399,186.561248658997,195.093803839165,234.538872210014,239.277055143418,261.344635992582
"DRAIC",57.0387231923246,70.9101578613384,77.5941265269407,34.3227617868313,57.1801786188314,29.0382928880647
"TASOR2",2017.30831208773,2148.40894948936,2210.324118496,2721.98569170565,2450.83042510868,2315.80385782316
"DNAH11",98.944723905053,62.4684724016553,83.1365641360079,129.663766750252,136.352733629521,97.4856975527885
"SLC29A1",643.722733170521,626.373061108489,595.257799213816,439.522032881368,453.04295367228,591.136676649888
"C4orf48",472.606563593547,449.941835001112,550.918298341279,402.339040945634,311.412049708713,429.351901987813
"TEX261",834.627847528506,632.282240930267,612.993599562831,814.212182387609,808.439756164709,1070.26850930295
"BRD7P3",6.98433345212139,6.75334836774651,4.43395008725375,16.2079708437814,25.5111566145556,9.33373699973507
"SLC3A2",5568.84187249145,4324.67546099567,4197.84224510749,6483.18833751258,5586.94329858767,5319.19300796013
"ZNF516",2005.66775633419,1590.4135406043,1382.28393970136,2306.29891006514,2098.95240283895,1876.08113694675
"TTN",267.73278233132,484.552745385812,460.022321552577,492.912995660883,588.515992246127,599.433331760763
"DNMT3B",263.076560029905,257.471406520336,249.409692408024,406.15268114417,256.870956256904,372.312398100543
"HMGCS2",2.32811115070713,0,0,3.81364019853681,9.67664561241762,6.22249133315671
"IQCH-AS1",43.0700562880819,29.545899108891,34.3631131762166,68.6455235736626,59.8192637858544,47.7057668875348
"SLC35B4",1658.77919487883,1849.57328421658,1981.97568900243,1426.30143425277,1477.88769353287,1680.07265995231
"ZFP36L2",881.190070542648,511.566138856798,495.493922250607,1043.03059429982,724.868725875648,885.667933085972
"CCNT2",3932.17973354434,4394.74145031104,4376.30873611946,4963.45271839566,5086.39681190897,4646.12686209035
"APOC3",23.2811115070713,0,0,0,0,0
"DACH2",789.229680089716,877.091119261079,931.129518323288,466.217514271125,569.162701021291,864.926295308783
"EHMT1",2562.08632135319,2514.77809843961,2371.05480915894,3076.65423016957,2734.97192809149,2821.89981958657
"EPC2",1910.2151991552,1937.36681299728,1965.34837617523,1629.37777482485,1738.27743001248,1696.66597017406
"RPLP1",17474.8022972077,13916.1184802877,14126.5649779905,21546.1137116833,17174.2865719299,17170.964833846
"RPSAP58",735.683123623453,641.568094935919,629.620912390033,575.859669979058,482.952585565207,573.506284539277
"ATOH7",51.2184453155568,54.8709554879404,62.0753012215526,31.4625316379287,43.1050577280421,24.8899653326269
"RBM8A",3342.00355684008,3028.03257438834,2978.50597111271,3833.66180957913,3734.30551133753,3358.07115612691
"PXN",469.114396867486,351.174115122819,377.994244938383,447.149313278441,514.621607569483,578.691693983574
"SLC38A6",195.561336659399,184.872911567061,234.999354624449,237.399102358917,286.780588149831,278.975028103193
"RFPL4AL1",11.6405557535356,8.44168545968314,5.54243760906719,2.86023014890261,0.87969505567433,2.0741637777189
"TMCC2",1906.72303242914,2058.08291507075,2215.86655610506,1569.3129416979,1856.15656747284,1772.3729480608
"UBR7",1351.46852298549,1108.3933008564,1155.0439977296,1437.74235484838,1345.93343518172,1578.43863484409
"KANK1",220.006503741824,146.885326998487,142.994890313934,212.610441068427,219.044068862908,286.234601325209
"WASHC2A",1217.60213181983,1256.96696494682,1281.41157521633,1098.3283771786,1014.2883991925,1109.67762107961
"ZNF536",784.573457788302,263.380586342114,368.017857242062,705.52343672931,595.553552691521,995.598613305074
"POLB",1416.65563520529,1481.51579817439,1456.55260366286,1291.87061725434,1267.64057522671,1206.12623674354
"HIF3A",1065.11085144851,1332.097965538,1169.45433551318,1688.48919790217,1293.15173184126,1436.35841607034
"GRIK4",249.107893125663,314.030699100213,298.183143367815,157.312658189643,146.909074297613,283.12335565863
"HLA-DRA",24.4451670824248,3.37667418387326,6.65092513088063,1.90682009926841,3.51878022269732,2.0741637777189
"NUBP1",61.6949454937389,68.3776522234335,23.2782379580822,102.01487531086,79.1725550106897,90.2261243307724
"PRODH",10.4765001781821,4.22084272984157,2.21697504362688,11.4409205956104,10.556340668092,33.1866204435025
"XRCC6",7326.56579127533,6040.02594640329,6230.80836011334,8428.14483876635,7282.99536592777,7578.99444378488
"RPSAP12",130.374224439599,80.1960118669899,89.7874892668885,176.380859182328,118.758832516034,150.376873884621
"ATG4D",324.771505523644,275.19894598567,302.617093455069,400.432220846365,328.126255766525,421.055246876938
"C2orf49",1469.0381360962,1273.85033586619,1251.48241212737,1134.5579590647,1140.08479215393,1103.45512974646
"MPC2",1164.05557535356,1298.33122369927,1375.63301457048,1065.91243549104,1068.82949264431,1114.86303052391
"CUL1",2316.47059495359,2486.07636787669,2210.324118496,2643.80606763564,2681.31052969536,2771.08280703246
"ARFGEF1-DT",33.7576116852534,38.8317531145425,35.47160069803,15.2545607941472,22.8720714475326,20.741637777189
"LINC02238",11.6405557535356,0,6.65092513088063,0,0,1.03708188885945
