"","C03-R","C09-R","A33-R"
"CUTA",2380.92169331254,4510.69160119661,2491.25845072547
"CUTALP",829.087751702906,1261.44688661824,775.917011502801
"CUTC",412.191186431184,449.396985290672,367.643947978977
"CUX1",2365.86448102282,4326.75237000787,3323.65984237598
"CUX2",1905.67843041814,872.666238878398,1060.32082031673
"CWC15",1383.38137911836,2172.78216841699,1560.75260934472
"CWC22",938.252540803402,703.358537443308,1239.68350113666
"CWC25",1059.6513148893,967.771182277122,1204.00915578021
"CWC27",1611.12171500043,1874.92602700341,1751.01578457912
"CWF19L1",912.843495064493,1010.62066226995,999.872624018297
"CWF19L2",896.845207006662,1059.74079787149,1030.59219918635
"CX3CL1",1109.52833059901,1659.63351777113,466.739351746896
"CXADR",11105.6351394393,6732.59390521514,6152.83361995006
"CXCL14",52.7002430140326,12260.1768242904,818.528035123006
"CXCL16",82.8146675934798,160.946827290148,99.0954037679184
"CXCR4",389.605367996598,845.493397907334,654.029664868262
"CXXC1",1512.30875934911,1531.08507779264,1602.37267892724
"CXXC4",610.758173501914,1909.4146328513,515.296099593176
"CXXC5",755.683841790503,4866.02875235667,1805.51825665147
"CXorf38",845.086039760737,728.441159878136,778.889873615839
"CYB561",377.371383011198,1526.90464072017,318.096246095018
"CYB561A3",378.312458779305,427.449690660197,360.707269715223
"CYB561D1",941.075768107725,585.261190145991,772.944149389764
"CYB561D2",169.39363825939,211.112072159804,144.679289501161
"CYB5A",998.481389962296,842.358070102981,1295.17692724669
"CYB5AP2",17.8804395940468,22.9924038985925,28.7376670926963
"CYB5B",2193.64761545911,2665.0286337005,2420.90071405025
"CYB5D2",744.39093257321,845.493397907334,500.431789027988
"CYB5R1",579.702673154359,1082.73320177008,610.427687210378
"CYB5R2",13.1750607535082,86.7440692537809,37.656253431809
"CYB5R3",1901.91412734571,3262.8311350639,2133.52404312328
"CYB5R4",504.416611705741,332.344747261474,448.902179068671
"CYB5RL",236.210017795039,277.999065319346,366.652993941298
"CYBA",164.688259418852,569.584551124224,197.199853498158
"CYBC1",1777.69212595549,1884.33201041647,1858.03882064847
"CYBRD1",229.622487418285,636.471544283766,795.736092256385
"CYC1",1293.97918114812,2368.21760155503,1458.68434346376
"CYCS",5294.49227137406,5843.20591804686,4875.49386538159
"CYCSP10",29.1733488113395,14.6315297536498,26.755759017338
"CYFIP1",2578.54760461517,2591.87098493225,3695.26760650568
"CYFIP2",9827.65424634897,8218.73928447871,9223.80018271785
"CYHR1",2387.5092236893,2504.08180641035,2216.76418228834
"CYLD",2268.93367690772,1196.65011199493,1867.94836102526
"CYP11A1",5.64645460864635,65.841883891424,16.8462186405461
"CYP1A1",20.70366689837,174.53324777568,10.900494414471
"CYP1B1",46.1127126372785,1050.33481445843,188.281267159045
"CYP20A1",338.787276518781,1039.88372177725,769.971287276726
"CYP21A1P",34.8198034199858,33.4434965797709,67.3848745621845
"CYP21A2",21.6447426664777,37.6239336522423,1.98190807535837
"CYP26B1",378.312458779305,302.036578486056,191.254129272083
"CYP27A1",42.3484095648476,1716.0694182495,363.680131828261
"CYP27B1",57.4056218545712,26.127731702946,39.6381615071674
"CYP27C1",28.2322730432318,191.254996065565,140.715473350444
"CYP2A6",69.6396068399716,27.1728409710639,37.656253431809
"CYP2B7P",19.7625911302622,124.368002906023,22.7919428666212
"CYP2D6",222.093881273423,129.593549246612,209.091301950308
"CYP2D7",621.110006951099,305.17190629041,493.495110764234
"CYP2D8P",142.102440984266,29.2630595072996,117.923530483823
"CYP2E1",50.8180914778172,79.428304376956,100.086357805598
"CYP2F2P",44.2305611010631,17.7668575580033,16.8462186405461
"CYP2G1P",32.9376518837704,15.6766390217676,29.7286211303755
"CYP2R1",1065.29776949794,682.456352080951,798.708954369423
"CYP2S1",1.88215153621545,98.2402712030771,17.8371726782253
"CYP2T1P",38.5841064924167,44.9396985290672,61.4391503361094
"CYP2U1",519.473823995464,569.584551124224,406.291155448466
"CYP2W1",40.4662580286322,55.3907912102456,59.4572422607511
"CYP39A1",31.0555003475549,119.142456565434,19.8190807535837
"CYP3A4",36.7019549562013,32.3983873116531,19.8190807535837
"CYP3A43",32.9376518837704,20.9021853623568,30.7195751680547
"CYP3A5",93.1665010426648,269.638191174403,178.371726782253
"CYP46A1",748.155235645641,899.839079849462,335.933418773243
"CYP4F30P",56.4645460864635,0,102.068265880956
"CYP4F62P",45.1716368691708,2.09021853623568,72.3396447505805
"CYP4V2",175.981168636145,584.216080877874,379.535396431128
"CYP4X1",446.069914083062,295.765922877349,130.805932973652
"CYP51A1",333.140821910135,137.954423391555,261.611865947305
"CYP51A1P2",37.643030724309,21.9472946304747,36.6652993941298
"CYP7B1",173.157941331821,251.8713336164,206.11843983727
"CYREN",158.100729042098,262.322426297578,208.100347912629
"CYRIA",13873.3389734441,2335.81921424338,9721.2591096328
"CYRIB",3096.13927707442,2357.76650887385,2525.94184204424
"CYS1",40.4662580286322,66.8869931595419,59.4572422607511
"CYSRT1",33.8787276518781,206.931635087333,34.6833913187715
"CYSTM1",431.012701793338,2504.08180641035,598.536238758227
"CYTH1",3856.52849770546,2165.46640354017,3501.04061512056
"CYTH2",3541.26811538937,3259.69580725955,3368.25277407155
"CYTH3",1110.46940636712,1087.95874811067,1019.69170477188
"CYTIP",47.994864173494,21.9472946304747,17.8371726782253
"CYTOR",6.58753037675408,71.0674302320133,15.855264602867
"CYYR1",80.9325160572644,471.344279921147,197.199853498158
"CZIB",883.670146253154,1027.34241055984,1149.50668370785
"D2HGDH",637.10829500893,665.734603791065,647.092986604507
"DAAM1",8594.84499012785,5634.18406442329,6096.34923980234
"DAAM2",27.291197275124,500.607339428446,101.077311843277
"DAB1",3364.34587098512,1244.72513832835,4529.65090623155
"DAB2",18.8215153621545,939.55323203794,148.643105651878
"DAB2IP",5265.31892256272,3642.20579939068,4228.40087877708
"DACH1",997.540314194189,1254.13112174141,3340.50606101653
"DACH2",977.777723063926,485.975809674797,641.147262378432
"DACT1",6838.79760683884,1813.26458018446,6585.88053441586
"DACT2",32.9376518837704,259.187098493225,23.7828969043004
"DACT3",2823.22730432318,1688.89657727843,1334.81508875386
"DACT3-AS1",81.8735918253721,36.5788243841245,33.6924372810923
"DAD1",1539.59995662424,3000.50870876632,1790.65394608629
"DAG1",3392.57814402835,4376.91761487752,3986.60809358336
"DAGLA",1207.40021048221,779.65151401591,769.971287276726
"DAGLB",1344.79727262594,1040.92883104537,1036.53792341243
"DALRD3",1041.77087529525,1268.76265149506,826.45566742444
"DANCR",610.758173501914,674.095477936008,719.432631355088
"DANT1",60.2288491588944,35.5337151160066,43.6019776578841
"DANT2",119.516622549681,66.8869931595419,148.643105651878
"DAO",26.3501215070163,16.7217482898855,21.8009888289421
"DAP",958.015131933664,2535.43508445388,2075.05775490021
"DAP3",1980.02341609865,2343.1349791202,1959.11613249175
"DAPK1",3608.08449492502,2649.35199467873,3078.89419506923
"DAPK2",61.1699249270021,64.7967746233062,75.312506863618
"DAPK3",1958.37867343218,2326.41323083032,1602.37267892724
"DARS1",1326.91683303189,2030.64730795297,2112.71400833202
"DARS2",401.839352981999,476.569826261736,504.395605178705
"DAW1",1.88215153621545,826.681431081213,20.8100347912629
"DAXX",1176.34471013466,1315.79256856036,1212.92774211932
"DAZAP1",3576.08791880936,2929.44127853431,3409.87284365407
"DAZAP2",3365.28694675323,5363.50076398077,4082.73063523824
"DBF4",424.425171416584,432.675237000787,968.162094812563
"DBF4B",313.378230779872,415.953488710901,597.545284720548
"DBH-AS1",10.351833449185,75.2478673044846,6.93667826375429
"DBI",1211.16451355464,3887.80647739837,1598.40886277652
"DBIL5P",72.4628341442948,22.9924038985925,79.2763230143347
"DBN1",13833.8137911836,12353.1915491529,15445.0096312678
"DBNDD1",1740.04909523118,1378.49912464743,1182.20816695127
"DBNDD2",46.1127126372785,60.6163375508348,49.5477018839592
"DBNL",2728.1786517443,2910.62931170819,3075.92133295619
"DBP",314.31930654798,460.893187239968,275.485222474813
"DBR1",731.215871819702,612.434031117055,792.763230143348
"DBT",1546.18748700099,1334.60453538648,1593.45409258813
"DBX1",0,189.164777529329,38.6472074694882
"DCAF1",1673.23271569554,936.417904233586,1900.64984426868
"DCAF10",1527.36597163884,1732.79116653938,1892.72221196724
"DCAF11",2608.66202919461,2492.58560446105,2543.77901472247
"DCAF12",2163.53319087966,1955.39944064848,1964.07090268014
"DCAF12L2",171.275789795606,81.5185229131917,41.6200695825257
"DCAF13",1348.56157569837,1494.50625340851,1774.79868148342
"DCAF15",1374.91169720539,1308.47680368354,1379.40802044942
"DCAF16",4442.81870123657,2424.65350203339,4887.38531383374
"DCAF17",1361.73663645188,738.892252559314,1648.94751869816
"DCAF4",593.818809675975,308.307234094763,416.200695825257
"DCAF4L1",94.1075768107725,14.6315297536498,58.4662882230719
"DCAF5",4316.71454831013,3693.41615352845,4423.61882419988
"DCAF6",1812.51192937548,1539.44595193758,1403.19091735373
"DCAF7",9249.83372473083,7767.2520806518,8992.9078919386
"DCAF8",2178.59040316938,2078.72233428639,2960.9706645854
"DCAF8-DT",45.1716368691708,21.9472946304747,33.6924372810923
"DCAKD",1903.79627888193,3718.49877596328,2081.00347912629
"DCBLD1",388.66429222849,320.848545312178,157.56169199099
"DCBLD2",848.850342833168,1461.06275682874,1429.94667637106
"DCC",2325.39822299419,1387.90510806049,2408.01831156042
"DCDC1",18.8215153621545,307.262124826646,65.4029664868262
"DCDC2",30.1144245794472,739.937361827432,96.1225416548809
"DCDC2B",54.5823945502481,45.984807797185,69.3667826375429
"DCHS1",6958.31422938852,3662.06287548492,7494.58538696767
"DCHS2",100.695107187527,135.864204855319,35.6743453564506
"DCK",2109.89187209752,1430.75458805333,1833.26496970649
"DCLK1",18861.9816201831,7893.71030209406,9166.32484853246
"DCLK2",5605.98835061772,4897.38203040021,3772.56202144465
"DCLRE1A",496.888005560879,553.907912102456,668.89397543345
"DCLRE1B",624.87431002353,595.71228282717,707.541182902938
"DCLRE1C",1090.70681523685,528.825289667628,1110.85947623837
"DCN",200.449138606945,2336.86432351149,352.77963741379
"DCP1A",1994.13955262027,1863.42982505411,2367.38919601557
"DCP1B",733.098023355918,786.967278892735,1033.56506129939
"DCP2",2933.33316919178,2040.05329136603,3181.95341498786
"DCPS",223.976032809639,510.013322841507,436.019776578841
"DCST1",19.7625911302622,25.0826224348282,18.8281267159045
"DCST2",43.2894853329554,75.2478673044846,72.3396447505805
"DCT",16.939363825939,39.714152188478,23.7828969043004
"DCTD",568.409763937066,1279.21374417624,979.062589227034
"DCTN1",9643.20339579986,6252.88875114905,6804.88137674296
"DCTN1-AS1",34.8198034199858,51.2103541377743,29.7286211303755
"DCTN2",6709.87022660808,5863.06299414109,5560.2431054179
"DCTN3",2555.02071041247,3113.38050972305,2347.57011526199
"DCTN4",6056.76364354132,4310.03062171798,5610.78176133954
"DCTN5",6027.59029472998,4702.99170653029,5369.9799301835
"DCTN6",784.857190601843,982.402712030771,884.921955647512
"DCTN6-DT",32.9376518837704,59.571228282717,49.5477018839592
"DCTPP1",787.680417906166,1046.15437738596,685.740194073996
"DCUN1D1",1459.60851633508,991.808695443832,1406.16377946676
"DCUN1D2",1016.36182955634,1168.43216175575,997.890715942939
"DCUN1D2-AS",62.1110006951099,18.8119668261212,56.4843801477135
"DCUN1D3",765.09459947158,557.04323990681,919.605346966283
"DCUN1D4",2545.6099527314,1838.34720261928,2838.09236391318
"DCUN1D5",1748.51877714415,1102.59027786432,1725.25097959946
"DCX",63019.1388113338,15837.5858490578,31888.9009325162
"DCXR",610.758173501914,2189.50391670688,1208.9639259686
"DDA1",1629.94323036258,1613.64870997395,1506.25013727236
"DDAH1",2757.35200055563,4485.60897876178,2498.19512898922
"DDAH2",5541.05412261828,6441.00841941026,7180.45295702337
"DDB1",9800.36304907385,10510.6639094611,10079.9844712727
"DDB2",976.836647295819,1234.27404564717,1523.09635591291
"DDHD1",2138.12414514075,832.95208668992,1842.1835560456
"DDHD2",2865.57571388802,2574.10412737424,3114.56854042568
"DDI2",1248.80754427895,863.260255465338,1231.75586883523
"DDIAS",77.1682129848335,98.2402712030771,152.606921802594
"DDIT3",148.689971361021,698.132991102719,295.304303228397
"DDIT4",2456.20775476116,5898.5967092571,3975.70759916889
"DDIT4L",14.1161365216159,175.578357043797,54.5024720723551
"DDN",1199.87160433735,425.359472123962,264.584728060342
"DDOST",3252.3578545803,4898.42713966833,3470.3210399525
"DDR1",11452.892097871,19986.6696434856,14477.8384904929
"DDR2",415.014413735507,537.186163812571,491.513202688875
"DDRGK1",1988.49309801162,1809.08414311198,1678.67613982854
"DDTL",28.2322730432318,35.5337151160066,47.5657938086009
"DDX1",3487.62679660723,3750.89716327493,3710.13191707087
"DDX10",1048.35840567201,849.673834979806,1141.57905140642
"DDX11",916.607798136924,816.230338400035,547.00662879891
"DDX11-AS1",52.7002430140326,47.0299170653029,42.6110236202049
"DDX11L2",37.643030724309,100.330489739313,35.6743453564506
"DDX12P",147.748895592913,118.097347297316,293.322395153039
"DDX17",41243.5866130892,21886.6782929238,41214.769381115
"DDX18",2695.24099986052,2239.66916157654,2847.0109502523
"DDX19A",686.044234950532,811.004792059445,803.663724557819
"DDX19A-DT",28.2322730432318,39.714152188478,17.8371726782253
"DDX19B",598.524188516513,747.253126704257,672.857791584166
"DDX20",996.599238426081,719.035176465075,1121.75997065284
"DDX21",3103.66788321928,2462.27743568564,3785.44442393448
"DDX23",2525.84736160113,2176.96260548946,2282.16714877516
"DDX24",8526.14645905599,8563.6253429576,7573.86170998201
"DDX25",2037.42903795322,766.065093530378,1211.93678808164
"DDX27",1287.39165077137,1216.50718808917,1391.29946890157
"DDX28",315.260382316088,371.013790181834,234.856106929967
"DDX31",597.583112748405,517.329087718332,715.468815204371
"DDX39A",1412.5547279297,1386.85999879238,1505.25918323468
"DDX39B",5408.3624393151,3131.14736728105,5342.23321712848
"DDX3X",9189.60487557193,7713.95150797779,10310.8767620519
"DDX3Y",4455.99376199008,3057.98971851281,5066.74799465367
"DDX41",2774.29136438157,2927.35105999808,2210.81845806226
"DDX42",5779.14629194954,4662.23244507369,6967.39783892235
"DDX46",3066.96592826308,2676.52483564979,3646.7108586594
"DDX47",109.164789100496,70.0223209638954,153.597875840274
"DDX49",1708.99359488363,1786.09173921339,1345.71558316833
"DDX5",29380.3854803232,24664.5787275811,34950.9489089448
"DDX50",1273.27551424975,1465.24319390121,1720.29620941106
"DDX50P1",53.6413187821403,30.3081687754174,93.1496795418433
"DDX51",1956.49652189596,1565.57368364053,1695.52235846908
"DDX52",959.89728346988,967.771182277122,1161.39813216
"DDX54",1062.47454219362,1491.37092560416,1328.86936452779
"DDX55",936.370389267186,773.380858407203,1257.52067381488
"DDX56",1821.92268705656,2164.42129427205,1701.46808269516
"DDX58",44.2305611010631,9.40598341306058,50.5386559216384
"DDX59",456.421747532247,496.426902355975,965.189232699526
"DDX6",13353.8651494486,7770.38740845615,14024.9724952735
"DDX60",63.0520764632176,184.984340456858,153.597875840274
"DDX60L",48.9359399416017,106.60114534802,132.787841049011
"DEAF1",5083.69129931793,4553.54108118944,2605.21816505858
"DECR1",200.449138606945,1341.92030026331,561.870939364098
"DECR2",543.000718198157,435.81056480514,642.138216416112
"DEDD",846.968191296953,782.786841820264,755.106976711539
"DEDD2",886.493373557477,1074.37232762514,784.835597841914
"DEF6",15.0572122897236,51.2103541377743,3.96381615071674
"DEF8",2399.7432086747,2599.18674980907,2122.62354870881
"DEGS1",2035.54688641701,2249.0751449896,1820.38256721666
"DEGS2",229.622487418285,91.9696155943701,105.041127993994
"DEK",3591.14513109908,4916.19399722633,6032.92818139087
"DELE1",1048.35840567201,1408.80729342285,1315.98696203796
"DENND10",886.493373557477,1068.10167201643,917.623438890925
"DENND10P1",56.4645460864635,60.6163375508348,69.3667826375429
"DENND11",2080.71852328618,1248.90557540082,2598.28148679482
"DENND1A",1290.21487807569,1526.90464072017,1556.788793194
"DENND1B",654.047658834869,400.276849689133,703.577366752221
"DENND1C",104.459410259957,90.9245063262523,79.2763230143347
"DENND2A",824.382372862367,1994.06848356884,1384.36279063782
"DENND2B",383.017837619844,1114.08647981362,793.754184181027
"DENND2C",48.9359399416017,298.901250681703,36.6652993941298
"DENND3",984.36525344068,405.502396029723,922.578209079321
"DENND3-AS1",29.1733488113395,41.8043707247137,21.8009888289421
"DENND4A",1786.16180786846,799.508590110149,1463.63911365216
"DENND4B",2528.67058890546,2009.74512259061,2040.37436358144
"DENND4C",1969.67158264947,1299.07082027048,2628.0101079252
"DENND5A",3801.94610315521,3072.62124826646,4626.76440192411
"DENND5B",2203.05837314018,2060.95547672838,3145.28811559373
"DENND6A",742.508781036995,991.808695443832,1105.90470604997
"DENND6B",1193.2840739606,1701.43788849585,1034.55601533707
"DENR",3039.67473098795,3113.38050972305,2359.46156371414
"DEPDC1",90.3432737383416,237.23980386275,484.576524425121
"DEPDC1B",110.105864868604,235.149585326514,409.264017561503
"DEPDC4",83.7557433615875,50.1652448696564,87.2039553157682
"DEPDC5",600.406340052729,381.464882863012,452.865995219387
"DEPDC7",97.8718798832034,128.548439978495,104.050173956314
"DEPP1",372.666004170659,84.6538507175452,132.787841049011
"DEPTOR",231.5046389545,151.540843877087,75.312506863618
"DERA",452.657444459816,504.787776500918,521.241823819251
"DERL1",2561.60824078923,2140.38378110534,2078.03061701325
"DERL2",1299.62563575677,1379.54423391555,1438.86526271018
"DERL3",26.3501215070163,48.0750263334207,46.5748397709217
"DESI1",2317.86961684933,1918.82061626436,1842.1835560456
"DESI2",1361.73663645188,1446.43122707509,1863.98454487455
